resolution_id,artifact,artifact_type,location,raw_citation,source_id,resolution_status,reference_occurrence_count,reference_title,data_cut,schema_version
CIT-FINAL-00835,trial_result_evidence_anchors_v2.csv,CSV,row=5;field=source_id,780,780,resolved,1,"A Multicenter, Double-Masked, Placebo-Controlled, Efficacy And Safety Study Of RV 001, An Insulin-Like Growth Factor-1 Receptor (IGF-1R) Antagonist Antibody (Fully Human), Administered Every 3 Weeks (q3W) By Intravenous (IV) Infusion In Patients Suffering From Active Thyroid Eye Disease (TED)",2026-09-10,2.0.0
CIT-FINAL-00836,trial_result_evidence_anchors_v2.csv,CSV,row=6;field=source_id,782,782,resolved,1,Prevention of Overt Hypothyroidism Following Radioactive Iodine Therapy for Graves' Disease,2026-09-10,2.0.0
CIT-FINAL-00837,trial_result_evidence_anchors_v2.csv,CSV,row=7;field=source_id,791,791,resolved,1,Rituximab (RTX) Therapy in Steroid Resistant Patients or Patients Relapsing After Intravenous Steroids With Active TAO,2026-09-10,2.0.0
CIT-FINAL-00838,trial_result_evidence_anchors_v2.csv,CSV,row=8;field=source_id,796,796,resolved,1,An Open Label Study to Evaluate the Safety and Efficacy of 12 Week Treatment With CFZ533 in Patients With Graves' Disease,2026-09-10,2.0.0
CIT-FINAL-00839,trial_result_evidence_anchors_v2.csv,CSV,row=9;field=source_id,798,798,resolved,1,An Open Label Trial of Celecoxib in the Treatment of Mild Thyroid Eye Disease,2026-09-10,2.0.0
CIT-FINAL-00840,trial_result_evidence_anchors_v2.csv,CSV,row=10;field=source_id,800,800,resolved,1,"Safety and Proof of Principle Study of ATX-GD-59 in Male and Female Subjects With Graves' Disease Not Currently Treated With Anti-thyroid Therapy: An Open Label Study, With an Upward Titration Over Five Dose Levels Administered by Intradermal Injection",2026-09-10,2.0.0
CIT-FINAL-00841,trial_result_evidence_anchors_v2.csv,CSV,row=11;field=source_id,801,801,resolved,1,Effects Of Oral Alfacalcidol On Maturation Of Dendritic Cells In Graves' Disease Patients,2026-09-10,2.0.0
CIT-FINAL-00842,trial_result_evidence_anchors_v2.csv,CSV,row=12;field=source_id,807,807,resolved,1,"A Phase 3, Randomized, Double-Masked, Placebo-Controlled, Parallel-Group, Multicenter Study Evaluating Teprotumumab (HZN-001) Treatment in Subjects With Active Thyroid Eye Disease",2026-09-10,2.0.0
CIT-FINAL-00843,trial_result_evidence_anchors_v2.csv,CSV,row=13;field=source_id,809,809,resolved,1,"Multicenter, Safety and Efficacy, Open-Label Extension Study Evaluating Teprotumumab (HZN-001) Treatment in Subjects With Thyroid Eye Disease",2026-09-10,2.0.0
CIT-FINAL-00844,trial_result_evidence_anchors_v2.csv,CSV,row=14;field=source_id,812,812,resolved,1,"A Phase 2a, Multicenter, Open-Label Study of RVT-1401 for the Treatment of Patients With Moderate to Severe Active Graves' Ophthalmopathy",2026-09-10,2.0.0
CIT-FINAL-00845,trial_result_evidence_anchors_v2.csv,CSV,row=15;field=source_id,813,813,resolved,1,"ASCEND GO-2: A Phase 2b, Multicenter, Randomized, Double-blind, Placebo-controlled Study of RVT-1401 for the Treatment of Patients With Active, Moderate to Severe Graves' Ophthalmopathy",2026-09-10,2.0.0
CIT-FINAL-00846,trial_result_evidence_anchors_v2.csv,CSV,row=16;field=source_id,817,817,resolved,1,"A Phase 4, Randomized, Double-masked, Placebo-controlled, Multicenter Trial to Evaluate the Efficacy and Safety of TEPEZZA® in Treating Patients With Chronic (Inactive) Thyroid Eye Disease",2026-09-10,2.0.0
CIT-FINAL-00847,trial_result_evidence_anchors_v2.csv,CSV,row=17;field=source_id,819,819,resolved,1,"A Two-year Multi-center Phase 3 Study to Investigate the Efficacy and Safety of Secukinumab in Adult Patients With Active, Moderate to Severe Thyroid Eye Disease (ORBIT), With a Randomized, Parallel-group, Double-blind, Placebo-controlled, 16-week Treatment Period, and a Follow-up/Retreatment Period",2026-09-10,2.0.0
CIT-FINAL-00848,trial_result_evidence_anchors_v2.csv,CSV,row=18;field=source_id,829,829,resolved,1,"A Safety, Tolerability, and Efficacy Study of Veligrotug, a Humanized Monoclonal Antibody Directed Against the IGF-1 Receptor in Subjects With Thyroid Eye Disease",2026-09-10,2.0.0
CIT-FINAL-00849,trial_result_evidence_anchors_v2.csv,CSV,row=19;field=source_id,831,831,resolved,1,"A Phase 2b, Randomized, Double-Mask, Placebo-Controlled, Study to Evaluate the Safety, Pharmacokinetics and Efficacy of Linsitinib in Subjects With Active, Moderate to Severe Thyroid Eye Disease (TED)",2026-09-10,2.0.0
CIT-FINAL-00850,trial_result_evidence_anchors_v2.csv,CSV,row=20;field=source_id,843,843,resolved,1,"IMVT-1401-2501: A Proof-of-Concept, Open-label Study to Assess the Safety and Efficacy of Batoclimab in Participants With Graves' Disease (GD)",2026-09-10,2.0.0
CIT-FINAL-00851,trial_result_evidence_anchors_v2.csv,CSV,row=21;field=source_id,844,844,resolved,1,"A Phase III, Randomized, Double-Masked, Placebo-Controlled, Multicenter Study to Evaluate the Efficacy, Safety, Pharmacokinetics, and Pharmacodynamics of Satralizumab in Participants With Moderate-to-Severe Thyroid Eye Disease",2026-09-10,2.0.0
CIT-FINAL-00852,trial_result_evidence_anchors_v2.csv,CSV,row=22;field=source_id,845,845,resolved,1,"A Randomized, Double-masked, Placebo-controlled Safety, Tolerability, and Efficacy Study of VRDN-001, a Humanized Monoclonal Antibody Directed Against the IGF-1 Receptor, in Participants With Chronic Thyroid Eye Disease (TED)",2026-09-10,2.0.0
CIT-FINAL-00853,trial_result_evidence_anchors_v2.csv,CSV,row=23;field=source_id,849,849,resolved,1,"A Phase III, Randomized, Double-Masked, Placebo-Controlled, Multicenter Study to Evaluate the Efficacy, Safety, Pharmacokinetics, and Pharmacodynamics of Satralizumab in Participants With Moderate-to-Severe Thyroid Eye Disease",2026-09-10,2.0.0
CIT-FINAL-00854,trial_result_evidence_anchors_v2.csv,CSV,row=24;field=source_id,852,852,resolved,1,An Open-label Study for Participants Who Are Non-responders at the End of Treatment Assessment on the VRDN-001-101 and VRDN-001-301 Pivotal Studies,2026-09-10,2.0.0
CIT-FINAL-00855,trial_result_evidence_anchors_v2.csv,CSV,row=25;field=source_id,853,853,resolved,1,"A Phase 2, Proof-of-Concept, Randomized, Double-Masked, Placebo-Controlled Study to Determine the Efficacy and Safety of LASN01 in Patients With Thyroid Eye Disease",2026-09-10,2.0.0
CIT-FINAL-00856,trial_result_evidence_anchors_v2.csv,CSV,row=26;field=source_id,859,859,resolved,1,"A Randomized, Controlled, Safety and Tolerability Study of VRDN-001, a Humanized Monoclonal Antibody Directed Against the IGF-1 Receptor, in Participants With Thyroid Eye Disease (TED)",2026-09-10,2.0.0
CIT-FINAL-00857,figure_source_map_v2.csv,CSV,row=5;field=canonical_source_ids,807;829;844;845;849;853,807,resolved,1,"A Phase 3, Randomized, Double-Masked, Placebo-Controlled, Parallel-Group, Multicenter Study Evaluating Teprotumumab (HZN-001) Treatment in Subjects With Active Thyroid Eye Disease",2026-09-10,2.0.0
CIT-FINAL-00858,figure_source_map_v2.csv,CSV,row=5;field=canonical_source_ids,807;829;844;845;849;853,829,resolved,1,"A Safety, Tolerability, and Efficacy Study of Veligrotug, a Humanized Monoclonal Antibody Directed Against the IGF-1 Receptor in Subjects With Thyroid Eye Disease",2026-09-10,2.0.0
CIT-FINAL-00859,figure_source_map_v2.csv,CSV,row=5;field=canonical_source_ids,807;829;844;845;849;853,844,resolved,1,"A Phase III, Randomized, Double-Masked, Placebo-Controlled, Multicenter Study to Evaluate the Efficacy, Safety, Pharmacokinetics, and Pharmacodynamics of Satralizumab in Participants With Moderate-to-Severe Thyroid Eye Disease",2026-09-10,2.0.0
CIT-FINAL-00860,figure_source_map_v2.csv,CSV,row=5;field=canonical_source_ids,807;829;844;845;849;853,845,resolved,1,"A Randomized, Double-masked, Placebo-controlled Safety, Tolerability, and Efficacy Study of VRDN-001, a Humanized Monoclonal Antibody Directed Against the IGF-1 Receptor, in Participants With Chronic Thyroid Eye Disease (TED)",2026-09-10,2.0.0
CIT-FINAL-00861,figure_source_map_v2.csv,CSV,row=5;field=canonical_source_ids,807;829;844;845;849;853,849,resolved,1,"A Phase III, Randomized, Double-Masked, Placebo-Controlled, Multicenter Study to Evaluate the Efficacy, Safety, Pharmacokinetics, and Pharmacodynamics of Satralizumab in Participants With Moderate-to-Severe Thyroid Eye Disease",2026-09-10,2.0.0
CIT-FINAL-00862,figure_source_map_v2.csv,CSV,row=5;field=canonical_source_ids,807;829;844;845;849;853,853,resolved,1,"A Phase 2, Proof-of-Concept, Randomized, Double-Masked, Placebo-Controlled Study to Determine the Efficacy and Safety of LASN01 in Patients With Thyroid Eye Disease",2026-09-10,2.0.0
CIT-FINAL-00863,figure_source_map_v2.csv,CSV,row=7;field=canonical_source_ids,762;767;769;780;782;791;796;798;800;801;807;809;812;813;817;819;829;831;843;844;845;849;852;853;859,762,resolved,1,Phase 2/3 Study of Rituximab for Graves' Ophthalmopathy,2026-09-10,2.0.0
CIT-FINAL-00864,figure_source_map_v2.csv,CSV,row=7;field=canonical_source_ids,762;767;769;780;782;791;796;798;800;801;807;809;812;813;817;819;829;831;843;844;845;849;852;853;859,767,resolved,1,"A Randomised, Comparator Controlled, Two Part, Open-label Study to Evaluate the Safety, Tolerability and Pharmacodynamics of Multiple Doses of Otelixizumab in Patients With Thyroid Orbitopathy",2026-09-10,2.0.0
CIT-FINAL-00865,figure_source_map_v2.csv,CSV,row=7;field=canonical_source_ids,762;767;769;780;782;791;796;798;800;801;807;809;812;813;817;819;829;831;843;844;845;849;852;853;859,769,resolved,1,Radioactive Iodide Therapy for Pediatric Graves' Disease,2026-09-10,2.0.0
CIT-FINAL-00866,figure_source_map_v2.csv,CSV,row=7;field=canonical_source_ids,762;767;769;780;782;791;796;798;800;801;807;809;812;813;817;819;829;831;843;844;845;849;852;853;859,780,resolved,1,"A Multicenter, Double-Masked, Placebo-Controlled, Efficacy And Safety Study Of RV 001, An Insulin-Like Growth Factor-1 Receptor (IGF-1R) Antagonist Antibody (Fully Human), Administered Every 3 Weeks (q3W) By Intravenous (IV) Infusion In Patients Suffering From Active Thyroid Eye Disease (TED)",2026-09-10,2.0.0
CIT-FINAL-00867,figure_source_map_v2.csv,CSV,row=7;field=canonical_source_ids,762;767;769;780;782;791;796;798;800;801;807;809;812;813;817;819;829;831;843;844;845;849;852;853;859,782,resolved,1,Prevention of Overt Hypothyroidism Following Radioactive Iodine Therapy for Graves' Disease,2026-09-10,2.0.0
CIT-FINAL-00868,figure_source_map_v2.csv,CSV,row=7;field=canonical_source_ids,762;767;769;780;782;791;796;798;800;801;807;809;812;813;817;819;829;831;843;844;845;849;852;853;859,791,resolved,1,Rituximab (RTX) Therapy in Steroid Resistant Patients or Patients Relapsing After Intravenous Steroids With Active TAO,2026-09-10,2.0.0
CIT-FINAL-00869,figure_source_map_v2.csv,CSV,row=7;field=canonical_source_ids,762;767;769;780;782;791;796;798;800;801;807;809;812;813;817;819;829;831;843;844;845;849;852;853;859,796,resolved,1,An Open Label Study to Evaluate the Safety and Efficacy of 12 Week Treatment With CFZ533 in Patients With Graves' Disease,2026-09-10,2.0.0
CIT-FINAL-00870,figure_source_map_v2.csv,CSV,row=7;field=canonical_source_ids,762;767;769;780;782;791;796;798;800;801;807;809;812;813;817;819;829;831;843;844;845;849;852;853;859,798,resolved,1,An Open Label Trial of Celecoxib in the Treatment of Mild Thyroid Eye Disease,2026-09-10,2.0.0
CIT-FINAL-00871,figure_source_map_v2.csv,CSV,row=7;field=canonical_source_ids,762;767;769;780;782;791;796;798;800;801;807;809;812;813;817;819;829;831;843;844;845;849;852;853;859,800,resolved,1,"Safety and Proof of Principle Study of ATX-GD-59 in Male and Female Subjects With Graves' Disease Not Currently Treated With Anti-thyroid Therapy: An Open Label Study, With an Upward Titration Over Five Dose Levels Administered by Intradermal Injection",2026-09-10,2.0.0
CIT-FINAL-00872,figure_source_map_v2.csv,CSV,row=7;field=canonical_source_ids,762;767;769;780;782;791;796;798;800;801;807;809;812;813;817;819;829;831;843;844;845;849;852;853;859,801,resolved,1,Effects Of Oral Alfacalcidol On Maturation Of Dendritic Cells In Graves' Disease Patients,2026-09-10,2.0.0
CIT-FINAL-00873,figure_source_map_v2.csv,CSV,row=7;field=canonical_source_ids,762;767;769;780;782;791;796;798;800;801;807;809;812;813;817;819;829;831;843;844;845;849;852;853;859,807,resolved,1,"A Phase 3, Randomized, Double-Masked, Placebo-Controlled, Parallel-Group, Multicenter Study Evaluating Teprotumumab (HZN-001) Treatment in Subjects With Active Thyroid Eye Disease",2026-09-10,2.0.0
CIT-FINAL-00874,figure_source_map_v2.csv,CSV,row=7;field=canonical_source_ids,762;767;769;780;782;791;796;798;800;801;807;809;812;813;817;819;829;831;843;844;845;849;852;853;859,809,resolved,1,"Multicenter, Safety and Efficacy, Open-Label Extension Study Evaluating Teprotumumab (HZN-001) Treatment in Subjects With Thyroid Eye Disease",2026-09-10,2.0.0
CIT-FINAL-00875,figure_source_map_v2.csv,CSV,row=7;field=canonical_source_ids,762;767;769;780;782;791;796;798;800;801;807;809;812;813;817;819;829;831;843;844;845;849;852;853;859,812,resolved,1,"A Phase 2a, Multicenter, Open-Label Study of RVT-1401 for the Treatment of Patients With Moderate to Severe Active Graves' Ophthalmopathy",2026-09-10,2.0.0
CIT-FINAL-00876,figure_source_map_v2.csv,CSV,row=7;field=canonical_source_ids,762;767;769;780;782;791;796;798;800;801;807;809;812;813;817;819;829;831;843;844;845;849;852;853;859,813,resolved,1,"ASCEND GO-2: A Phase 2b, Multicenter, Randomized, Double-blind, Placebo-controlled Study of RVT-1401 for the Treatment of Patients With Active, Moderate to Severe Graves' Ophthalmopathy",2026-09-10,2.0.0
CIT-FINAL-00877,figure_source_map_v2.csv,CSV,row=7;field=canonical_source_ids,762;767;769;780;782;791;796;798;800;801;807;809;812;813;817;819;829;831;843;844;845;849;852;853;859,817,resolved,1,"A Phase 4, Randomized, Double-masked, Placebo-controlled, Multicenter Trial to Evaluate the Efficacy and Safety of TEPEZZA® in Treating Patients With Chronic (Inactive) Thyroid Eye Disease",2026-09-10,2.0.0
CIT-FINAL-00878,figure_source_map_v2.csv,CSV,row=7;field=canonical_source_ids,762;767;769;780;782;791;796;798;800;801;807;809;812;813;817;819;829;831;843;844;845;849;852;853;859,819,resolved,1,"A Two-year Multi-center Phase 3 Study to Investigate the Efficacy and Safety of Secukinumab in Adult Patients With Active, Moderate to Severe Thyroid Eye Disease (ORBIT), With a Randomized, Parallel-group, Double-blind, Placebo-controlled, 16-week Treatment Period, and a Follow-up/Retreatment Period",2026-09-10,2.0.0
CIT-FINAL-00879,figure_source_map_v2.csv,CSV,row=7;field=canonical_source_ids,762;767;769;780;782;791;796;798;800;801;807;809;812;813;817;819;829;831;843;844;845;849;852;853;859,829,resolved,1,"A Safety, Tolerability, and Efficacy Study of Veligrotug, a Humanized Monoclonal Antibody Directed Against the IGF-1 Receptor in Subjects With Thyroid Eye Disease",2026-09-10,2.0.0
CIT-FINAL-00880,figure_source_map_v2.csv,CSV,row=7;field=canonical_source_ids,762;767;769;780;782;791;796;798;800;801;807;809;812;813;817;819;829;831;843;844;845;849;852;853;859,831,resolved,1,"A Phase 2b, Randomized, Double-Mask, Placebo-Controlled, Study to Evaluate the Safety, Pharmacokinetics and Efficacy of Linsitinib in Subjects With Active, Moderate to Severe Thyroid Eye Disease (TED)",2026-09-10,2.0.0
CIT-FINAL-00881,figure_source_map_v2.csv,CSV,row=7;field=canonical_source_ids,762;767;769;780;782;791;796;798;800;801;807;809;812;813;817;819;829;831;843;844;845;849;852;853;859,843,resolved,1,"IMVT-1401-2501: A Proof-of-Concept, Open-label Study to Assess the Safety and Efficacy of Batoclimab in Participants With Graves' Disease (GD)",2026-09-10,2.0.0
CIT-FINAL-00882,figure_source_map_v2.csv,CSV,row=7;field=canonical_source_ids,762;767;769;780;782;791;796;798;800;801;807;809;812;813;817;819;829;831;843;844;845;849;852;853;859,844,resolved,1,"A Phase III, Randomized, Double-Masked, Placebo-Controlled, Multicenter Study to Evaluate the Efficacy, Safety, Pharmacokinetics, and Pharmacodynamics of Satralizumab in Participants With Moderate-to-Severe Thyroid Eye Disease",2026-09-10,2.0.0
CIT-FINAL-00883,figure_source_map_v2.csv,CSV,row=7;field=canonical_source_ids,762;767;769;780;782;791;796;798;800;801;807;809;812;813;817;819;829;831;843;844;845;849;852;853;859,845,resolved,1,"A Randomized, Double-masked, Placebo-controlled Safety, Tolerability, and Efficacy Study of VRDN-001, a Humanized Monoclonal Antibody Directed Against the IGF-1 Receptor, in Participants With Chronic Thyroid Eye Disease (TED)",2026-09-10,2.0.0
CIT-FINAL-00884,figure_source_map_v2.csv,CSV,row=7;field=canonical_source_ids,762;767;769;780;782;791;796;798;800;801;807;809;812;813;817;819;829;831;843;844;845;849;852;853;859,849,resolved,1,"A Phase III, Randomized, Double-Masked, Placebo-Controlled, Multicenter Study to Evaluate the Efficacy, Safety, Pharmacokinetics, and Pharmacodynamics of Satralizumab in Participants With Moderate-to-Severe Thyroid Eye Disease",2026-09-10,2.0.0
CIT-FINAL-00885,figure_source_map_v2.csv,CSV,row=7;field=canonical_source_ids,762;767;769;780;782;791;796;798;800;801;807;809;812;813;817;819;829;831;843;844;845;849;852;853;859,852,resolved,1,An Open-label Study for Participants Who Are Non-responders at the End of Treatment Assessment on the VRDN-001-101 and VRDN-001-301 Pivotal Studies,2026-09-10,2.0.0
CIT-FINAL-00886,figure_source_map_v2.csv,CSV,row=7;field=canonical_source_ids,762;767;769;780;782;791;796;798;800;801;807;809;812;813;817;819;829;831;843;844;845;849;852;853;859,853,resolved,1,"A Phase 2, Proof-of-Concept, Randomized, Double-Masked, Placebo-Controlled Study to Determine the Efficacy and Safety of LASN01 in Patients With Thyroid Eye Disease",2026-09-10,2.0.0
CIT-FINAL-00887,figure_source_map_v2.csv,CSV,row=7;field=canonical_source_ids,762;767;769;780;782;791;796;798;800;801;807;809;812;813;817;819;829;831;843;844;845;849;852;853;859,859,resolved,1,"A Randomized, Controlled, Safety and Tolerability Study of VRDN-001, a Humanized Monoclonal Antibody Directed Against the IGF-1 Receptor, in Participants With Thyroid Eye Disease (TED)",2026-09-10,2.0.0
