source_id,canonical_id_status,title,issuer_or_journal,publication_or_event_date,year,url,doi,registry_id,source_type,evidence_tier,access_depth,exact_locator_availability,locator,last_verified,r_and_d_implication,reference_text,data_cut,schema_version
714,recovered_legacy_web_index,"A Phase 2b, Study of Linsitinib in Subjects With Active, Moderate to Severe Thyroid Eye Disease (TED)",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT05276063,NA (no DOI),NCT05276063,official trial registry,A1 official registry,Retrieved registry document block,Partial (retrieved document block; no canonical v2 quote anchor),NCT05276063 protocol and posted-results modules,2026-09-11 (legacy source recovery against frozen cut),Controls the trial-level linsitinib endpoint and denominator interpretation.,"ClinicalTrials.gov. A Phase 2b, Study of Linsitinib in Subjects With Active, Moderate to Severe Thyroid Eye Disease (TED). 2026-09-10 registry cut. https://clinicaltrials.gov/study/NCT05276063",2026-09-10,2.0.0
715,recovered_legacy_web_index,News - Sling Therapeutics,Sling Therapeutics,2025-01-14,2025,https://slingtx.com/news-updates/,NA (no DOI),NA (no registry ID),company topline release,C1 sponsor primary,Retrieved web-source document block,Partial (retrieved document block; no canonical v2 quote anchor),LIDS Phase 2b/3 topline announcement,2026-09-11 (legacy source recovery against frozen cut),Sponsor topline evidence; high- and low-dose primary comparisons remain separate.,Sling Therapeutics. News - Sling Therapeutics. 2025-01-14. https://slingtx.com/news-updates/,2026-09-10,2.0.0
726,preserved_v1_manual,BLA 761530 approval letter for LUMVOA,U.S. Food and Drug Administration,2026-06-26,2026,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2026/761530Orig1s000ltr.pdf,NA (no DOI),NA (no registry ID),approval_letter,A1 regulator,Acquired and hash-verified source document (application/pdf),Yes (2 canonical exact quote anchors),"page 1, Licensing",2026-09-11T05:22:51+00:00,BLA approval effective 2026-06-26.,U.S. Food and Drug Administration. BLA 761530 approval letter for LUMVOA. 2026-06-26. https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2026/761530Orig1s000ltr.pdf,2026-09-10,2.0.0
727,preserved_v1_manual,Novel Drug Approvals for 2026,U.S. Food and Drug Administration,2026-06-26,2026,https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2026,NA (no DOI),NA (no registry ID),approval_list,A1 regulator,Acquired and hash-verified source document (text/html; charset=UTF-8),Yes (1 canonical exact quote anchors),Lumvoa row (approval date 6/26/2026),2026-09-11T05:22:51+00:00,"Corroborates approval date; label controls indication and dosing. Acquisition route: 2026-09-04 Internet Archive snapshot of the FDA page, before the frozen cut; origin URL retained in url field.",U.S. Food and Drug Administration. Novel Drug Approvals for 2026. 2026-06-26. https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2026,2026-09-10,2.0.0
728,new_v2_collision_safe,TEPEZZA (teprotumumab-trbw) current prescribing information,U.S. National Library of Medicine DailyMed,2025-11-01,2025,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3e6c54a1-cefd-4a5b-a855-ab9f268b6cce,NA (no DOI),NA (no registry ID),current_spl,A1 regulator/NLM label repository,Acquired and hash-verified source document (text/html; charset=utf-8),Yes (7 canonical exact quote anchors),"sections 1, 2.1, 5.1-5.4, 6.1, 8.1-8.5; Revised 11/2025",2026-09-11T05:22:51+00:00,Supersedes historical 2020 FDA labeling for current-label claims.,U.S. National Library of Medicine DailyMed. TEPEZZA (teprotumumab-trbw) current prescribing information. 2025-11-01. https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3e6c54a1-cefd-4a5b-a855-ab9f268b6cce,2026-09-10,2.0.0
729,new_v2_collision_safe,Tepezza EPAR,European Medicines Agency,2025-06-19,2025,https://www.ema.europa.eu/en/medicines/human/EPAR/tepezza,NA (no DOI),NA (no registry ID),EPAR,A1 regulator,Acquired and hash-verified source document (text/html; charset=UTF-8),Yes (3 canonical exact quote anchors),overview; authorisation details; product-information links,2026-09-11T05:22:52+00:00,EU-wide marketing authorization does not establish Member State reimbursement.,European Medicines Agency. Tepezza EPAR. 2025-06-19. https://www.ema.europa.eu/en/medicines/human/EPAR/tepezza,2026-09-10,2.0.0
730,new_v2_collision_safe,TEPEZZA EU product information,European Medicines Agency,2025-06-19,2025,https://www.ema.europa.eu/en/documents/product-information/tepezza-epar-product-information_en.pdf,NA (no DOI),NA (no registry ID),product_information,A1 regulator,Acquired and hash-verified source document (application/pdf),Yes (3 canonical exact quote anchors),"SmPC sections 4.1-4.8, 5.3, 9",2026-09-11T05:22:52+00:00,Current EU label at the data cut.,European Medicines Agency. TEPEZZA EU product information. 2025-06-19. https://www.ema.europa.eu/en/documents/product-information/tepezza-epar-product-information_en.pdf,2026-09-10,2.0.0
731,new_v2_collision_safe,MHRA approves teprotumumab as the first UK treatment for adults with moderate-to-severe TED,Medicines and Healthcare products Regulatory Agency,2025-05-07,2025,https://www.gov.uk/government/news/mhra-approves-teprotumumab-as-the-first-uk-treatment-for-adults-with-moderate-to-severe-thyroid-eye-disease-ted,NA (no DOI),NA (no registry ID),approval_announcement,A1 regulator,Acquired and hash-verified source document (text/html; charset=utf-8),Yes (1 canonical exact quote anchors),title and approval statement,2026-09-11T05:22:52+00:00,Authorization source; does not establish NHS reimbursement.,Medicines and Healthcare products Regulatory Agency. MHRA approves teprotumumab as the first UK treatment for adults with moderate-to-severe TED. 2025-05-07. https://www.gov.uk/government/news/mhra-approves-teprotumumab-as-the-first-uk-treatment-for-adults-with-moderate-to-severe-thyroid-eye-disease-ted,2026-09-10,2.0.0
732,new_v2_collision_safe,Teprotumumab for treating thyroid eye disease (deferred appraisal of D1) [ID6756],National Institute for Health and Care Excellence,2026-08-11,2026,https://www.nice.org.uk/guidance/indevelopment/gid-ta11995,NA (no DOI),NA (no registry ID),appraisal_status,A1 public HTA body,Acquired and hash-verified source document (text/html; charset=utf-8),Yes (3 canonical exact quote anchors),status In progress; expected publication 08 October 2026,2026-09-11T05:22:52+00:00,"At the data cut, final NICE guidance was not published.",National Institute for Health and Care Excellence. Teprotumumab for treating thyroid eye disease (deferred appraisal of D1) [ID6756]. 2026-08-11. https://www.nice.org.uk/guidance/indevelopment/gid-ta11995,2026-09-10,2.0.0
733,new_v2_collision_safe,Teprotumumab for treating thyroid eye disease—draft guidance consultation,National Institute for Health and Care Excellence,2025-06-01,2025,https://www.nice.org.uk/guidance/gid-ta11531/documents/consultation-document-2,NA (no DOI),NA (no registry ID),draft_consultation,A1 public HTA body—draft,Acquired and hash-verified source document (application/pdf),Yes (1 canonical exact quote anchors),front matter and section 1,2026-09-11T05:22:53+00:00,Draft consultation only; explicitly not final NICE guidance and not proof of final NHS funding status.,National Institute for Health and Care Excellence. Teprotumumab for treating thyroid eye disease—draft guidance consultation. 2025-06-01. https://www.nice.org.uk/guidance/gid-ta11531/documents/consultation-document-2,2026-09-10,2.0.0
734,new_v2_collision_safe,TEPEZZA 500 mg powder for concentrate for solution for infusion—UK SmPC,Amgen Ltd via electronic Medicines Compendium,2026-05-18 snapshot (product approved 2025-05-07),2025,https://www.medicines.org.uk/emc/product/101201/smpc,NA (no DOI),NA (no registry ID),summary_of_product_characteristics,A2 regulator-approved product information,Acquired and hash-verified source document (text/html; charset=utf-8),Yes (4 canonical exact quote anchors),SmPC sections 4.1-4.8; section 4.2 dosing regimen,2026-09-11T05:22:53+00:00,Approved product-information context; MHRA source 731 controls authorization and NICE source 732 controls England HTA status. BNF search result 54 is retained only as provisional discovery provenance. Acquisition route: 2026-05-18 Internet Archive snapshot of the UK regulator-approved SmPC; origin URL retained in url field.,Amgen Ltd via electronic Medicines Compendium. TEPEZZA 500 mg powder for concentrate for solution for infusion—UK SmPC. 2026-05-18 snapshot (product approved 2025-05-07). https://www.medicines.org.uk/emc/product/101201/smpc,2026-09-10,2.0.0
735,new_v2_collision_safe,Tepezza deliberation and review report,Pharmaceuticals and Medical Devices Agency / MHLW,2024-09-03,2024,https://www.pmda.go.jp/drugs/2024/P20240919001/112292000_30600AMX00249_A100_1.pdf,NA (no DOI),NA (no registry ID),review_report,A1 regulator,Acquired and hash-verified source document (application/pdf),Yes (2 canonical exact quote anchors),deliberation result; indication and dosage section,2026-09-11T05:22:53+00:00,Supports active-TED indication and 8-infusion adult regimen.,Pharmaceuticals and Medical Devices Agency / MHLW. Tepezza deliberation and review report. 2024-09-03. https://www.pmda.go.jp/drugs/2024/P20240919001/112292000_30600AMX00249_A100_1.pdf,2026-09-10,2.0.0
736,new_v2_collision_safe,List of Approved Drugs (Tepezza row),Pharmaceuticals and Medical Devices Agency,2024-09-24,2024,https://www.pmda.go.jp/files/000281190.pdf,NA (no DOI),NA (no registry ID),approved_drug_list,A1 regulator,Acquired and hash-verified source document (application/pdf),Yes (1 canonical exact quote anchors),"row 6-2, 24 September 2024, item 19",2026-09-11T05:22:56+00:00,English approved-drug list.,Pharmaceuticals and Medical Devices Agency. List of Approved Drugs (Tepezza row). 2024-09-24. https://www.pmda.go.jp/files/000281190.pdf,2026-09-10,2.0.0
737,new_v2_collision_safe,承認品目一覧（新医薬品：2024年4月～2025年3月）,Pharmaceuticals and Medical Devices Agency,2024-09-24,2024,https://www.pmda.go.jp/files/000270227.pdf,NA (no DOI),NA (no registry ID),approved_drug_list,A1 regulator,Acquired and hash-verified source document (application/pdf),Yes (1 canonical exact quote anchors),第6の2; 2024.9.24; item 19,2026-09-11T05:22:57+00:00,Japanese approved-item list.,Pharmaceuticals and Medical Devices Agency. 承認品目一覧（新医薬品：2024年4月～2025年3月）. 2024-09-24. https://www.pmda.go.jp/files/000270227.pdf,2026-09-10,2.0.0
738,new_v2_collision_safe,Pharmaceuticals and Medical Devices Safety Information,Pharmaceuticals and Medical Devices Agency,2024-11-20,2024,https://www.pmda.go.jp/files/000274091.pdf,NA (no DOI),NA (no registry ID),safety_information,A1 regulator,Acquired and hash-verified source document (application/pdf),Document acquired; no canonical exact quote anchor used,Teprotumumab/Tepezza entry,2026-09-11T05:22:57+00:00,Contextual safety/implementation record; label/review report remains primary.,Pharmaceuticals and Medical Devices Agency. Pharmaceuticals and Medical Devices Safety Information. 2024-11-20. https://www.pmda.go.jp/files/000274091.pdf,2026-09-10,2.0.0
739,new_v2_collision_safe,Thyroid disease: assessment and management—recommendations (NG145),National Institute for Health and Care Excellence,2023-10-12,2023,https://www.nice.org.uk/guidance/ng145/chapter/recommendations,NA (no DOI),NA (no registry ID),guideline,A1 national guideline body,Acquired and hash-verified source document (text/html; charset=utf-8),Yes (13 canonical exact quote anchors),recommendations 1.6.10-1.6.26; monitoring subsections,2026-09-11T05:22:57+00:00,Scope excludes management of thyroid disease in pregnancy.,National Institute for Health and Care Excellence. Thyroid disease: assessment and management—recommendations (NG145). 2023-10-12. https://www.nice.org.uk/guidance/ng145/chapter/recommendations,2026-09-10,2.0.0
740,new_v2_collision_safe,Carbimazole: increased risk of congenital malformations; strengthened advice on contraception,Medicines and Healthcare products Regulatory Agency,2019-02-18,2019,https://assets.publishing.service.gov.uk/media/5c6a89ca40f0b61a177602fb/DSU-PDF-Feb-2019.pdf,NA (no DOI),NA (no registry ID),drug_safety_update,A1 regulator drug-safety communication,Acquired and hash-verified source document (application/pdf),Yes (1 canonical exact quote anchors),"Drug Safety Update February 2019, pages 2-3; Advice for healthcare professionals",2026-09-11T05:22:58+00:00,UK regulator safety context only. NG145 excludes pregnancy; broader GD pregnancy management remains anchored to dedicated pregnancy and thyroid-society guidance.,Medicines and Healthcare products Regulatory Agency. Carbimazole: increased risk of congenital malformations; strengthened advice on contraception. 2019-02-18. https://assets.publishing.service.gov.uk/media/5c6a89ca40f0b61a177602fb/DSU-PDF-Feb-2019.pdf,2026-09-10,2.0.0
741,new_v2_collision_safe,バセドウ病治療ガイドライン2019 CQ一覧,Japan Thyroid Association,2019-04-01,2019,https://www.japanthyroid.jp/doctor/img/basedou_2019cq.pdf,NA (no DOI),NA (no registry ID),guideline_cq_compendium,A2 national society guideline,Acquired and hash-verified source document (application/pdf),Yes (16 canonical exact quote anchors),CQ list; FCQ1; BCQ1-BCQ39,2026-09-11T05:22:58+00:00,Primary society-hosted CQ statements; resolves the earlier reliance on summaries. Acquisition route: 2026-04-25 Internet Archive snapshot of the society-hosted PDF; origin URL retained in url field.,Japan Thyroid Association. バセドウ病治療ガイドライン2019 CQ一覧. 2019-04-01. https://www.japanthyroid.jp/doctor/img/basedou_2019cq.pdf,2026-09-10,2.0.0
742,new_v2_collision_safe,バセドウ病悪性眼球突出症（甲状腺眼症）の診断基準と治療指針2023（第3次案）,Japan Thyroid Association and Japan Endocrine Society committee,2023-06,2023,https://www.japanthyroid.jp/doctor/img/basedou03_2023.pdf,NA (no DOI),NA (no registry ID),guidance_third_draft,A2 national society clinical guidance,Acquired and hash-verified source document (application/pdf),Yes (5 canonical exact quote anchors),sections 5-7; management algorithms and treatment guidance,2026-09-11T05:22:58+00:00,Society-hosted third draft; incorporates MRI-based activity assessment. Acquisition route: 2024-01-18 Internet Archive snapshot of the society-hosted PDF; origin URL retained in url field.,Japan Thyroid Association and Japan Endocrine Society committee. バセドウ病悪性眼球突出症（甲状腺眼症）の診断基準と治療指針2023（第3次案）. 2023-06. https://www.japanthyroid.jp/doctor/img/basedou03_2023.pdf,2026-09-10,2.0.0
